Video_name,Caption,Gloss,Video_path
HNIjYpIjeylYDkTQldUJ,Their brand has gone international!,poss:3 brand become international,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/HNIjYpIjeylYDkTQldUJ
nvh4P6ytjl6ZozvnHKdR,"Let's buy some food, I'm hungry!", let buy food hungry,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/nvh4P6ytjl6ZozvnHKdR
ccR4YVYu0FPYW40PKGTF,I will help you find that place.,THAT PLACE FIND WILL ME HELP-YOU,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/ccR4YVYu0FPYW40PKGTF
L5V2UGKXCk1tm45mqccM,"Three years ago, I visited Japan for the first time",three year before visit japan time me  first,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/L5V2UGKXCk1tm45mqccM
u3oyREgydXv5mg2GvIsp,what can I do for you?,WHAT CAN me DO FOR you,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/u3oyREgydXv5mg2GvIsp
tlpDnDHUB3S7unyMCq9U,Please throw out the trash.,PLEASE THROW-OUT TRASH,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/tlpDnDHUB3S7unyMCq9U
laWoWKou0ExR1OOA1L1h,Will our government figure out how to solve this problem?,will OUR GOVERNMENT FIGURE OUT HOW FIX IX-ONE-s:2 PROBLEM,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/laWoWKou0ExR1OOA1L1h
asI3NZMqOwHcKbhz9LXV,Will you be my friend?,will you my friend,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/asI3NZMqOwHcKbhz9LXV
rEy4VDP6T5T023Fjbapc,I like this bag better than the other one you showed me.,,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/rEy4VDP6T5T023Fjbapc
lxwrbcRrjSpCNthq9FB3,Before I go to bed I always wash my face.,BEFORE GO BED ME ALWAYS WASH,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/lxwrbcRrjSpCNthq9FB3
nI3EwMQsAcbMMu2ey9hc,You are only allowed to go out today,allow go-out today only you,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/nI3EwMQsAcbMMu2ey9hc
RwPes3EiKrBrUp6H4ZGG,Can I have a coke with that?,me that soda can,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/RwPes3EiKrBrUp6H4ZGG
eczRQj4ND6hHep7auOdC,"Oh no, i left my phone at home!",fs-OH NO ME LEAVE MY PHONE HOME,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/eczRQj4ND6hHep7auOdC
Zlj4q9JZjxz92jpN2jcz,This area of this house needs to be fixed.,THIS AREA THIS HOUSE NEED FIX,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/Zlj4q9JZjxz92jpN2jcz
XPkhJiq7gH9RfSH4uIQQ,Let’s go down.,LET US COME DOWN,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/XPkhJiq7gH9RfSH4uIQQ
HlU8JUo439jTE7FM4zw9,I already asked him to resend his report,me   already ask ix-one-s:1 send again poss-s:3 report,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/HlU8JUo439jTE7FM4zw9
Zhee93LxLn2N3PLKKJmI,this is why I don’t go out anymore.,this WHY ME NOT go OUT ANYMORE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/Zhee93LxLn2N3PLKKJmI
Fs3SVU2A6VSZA8bZvte0,"Just because she’s different, it doesn’t mean she’s bad.",ONLY WHY NOT MEAN fs-SHE BAD IX-ONE-s:2 fs-SHE DIFFERENT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/Fs3SVU2A6VSZA8bZvte0
11UOHdXyzYBmBcGtA7tW,Some special paper are even scented!,SOME SPECIAL PAPER ITSELF SMELL fs-SCENTED,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/11UOHdXyzYBmBcGtA7tW
hrhlebzC0CfnXwvheLam,"Around 20 people attended, including bob and beth.",AROUND TWENTY PEOPLE GO INCLUDE fs-BOB AND #BETH,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/hrhlebzC0CfnXwvheLam
SZtWV7YEvIuMrQQz6xmo,Why won’t you let him know how you feel?,WHY YOU NOT INFORM POSS-s:2 fs-HIM KNOW HOW YOU FEEL,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/SZtWV7YEvIuMrQQz6xmo
4ZTbK1Mkg8D8VqxqGP3e,What's your name?,YOUR  NAME WHAT,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/4ZTbK1Mkg8D8VqxqGP3e
hpb6SynVPY9verdlv9s5,Can you post this up on the wall?,CAN YOU POST THIS fs-WALL WALL,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/hpb6SynVPY9verdlv9s5
ar7E2bXdtubKIiZg7vg7,My son can draw a star,draw star my son can,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/ar7E2bXdtubKIiZg7vg7
mhtzqYe3zPECqgKDlJyt,we’re holding a big event tonight.,WE HAVE BIG EVENT TONIGHT,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/mhtzqYe3zPECqgKDlJyt
2QOqvbxzcBNG7LZUvPeN,that tree has been there for generations.,THAT TREE FOR GENERATION SINCE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/2QOqvbxzcBNG7LZUvPeN
1PK33mZsGNynQZtZ15GQ,This is my favorite product in their new line of cosmetics,"THIS PRODUCT FAVORITE MY POSS-p:1,2 NEW MAKEUP",ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/1PK33mZsGNynQZtZ15GQ
JNK2emoX4ai6djktAoTA,I can't live without my phone,me can't live without my phone,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/JNK2emoX4ai6djktAoTA
vYdfYO8nKPU5fi0AouaJ,I’d love to learn more about the english language.,ME LOVE LEARN MORE ENGLISH LANGUAGE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/vYdfYO8nKPU5fi0AouaJ
O2WjcAmy0M01eBhRsZIy,She's a member of the babysitter's club,ix-one-s:1 member babysitter club,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/O2WjcAmy0M01eBhRsZIy
b3S1XxxFRfyFRZnuKs7P,she worked out hard to achieve a toned body.,IX-ONE-s:1 WORK GET fs-TONED BODY HARD,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/b3S1XxxFRfyFRZnuKs7P
ocNVR2UKwQC1hA1eBQNF,You can stay with me for a few weeks.,YOU CAN STAY WITH ME FEW WEEK ,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/ocNVR2UKwQC1hA1eBQNF
gwpWHc6E7jgsCxyTm0IA,The doctor is in,doctor here,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/gwpWHc6E7jgsCxyTm0IA
i8vMRvR4SyOej7aM26ZJ,Welcome to my office.,WELCOME MY office,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/i8vMRvR4SyOej7aM26ZJ
I838toYRtHBPrcI9bEw9,What’s in that box?,WHAT IN THAT BOX,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/I838toYRtHBPrcI9bEw9
d9p4PNKDrtilADECQBxV,there’s a man outside looking for you.,man OUTSIDE+ IX-ONE-s:1 SEARCH for you,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/d9p4PNKDrtilADECQBxV
EhAreVP7Onqsdy6RheHI,The police have questioned him about the incident.,POLICE QUESTION IX-ONE-s:2 RELATE INCIDENT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/EhAreVP7Onqsdy6RheHI
9IVUWSP2NcHciWvqZTa2,I am going to the doctor because my sister had been sick.,ME GO DOCTOR WHY MY SISTER BEEN SICK,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/9IVUWSP2NcHciWvqZTa2
Z8bRcobI8LJib6G0xDSr,I really like your painting!,ME REALLY LIKE YOUR PAINTING,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/Z8bRcobI8LJib6G0xDSr
qsikr0CLJAijSy13eIb2,fourth, ,ASLing/DOoc2yhl6HNqHQfeZCamSbeWFbk1/qsikr0CLJAijSy13eIb2
41gUKlykHl1maOiWOG9M,My wife is away for the weekend,my wife away weekend,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/41gUKlykHl1maOiWOG9M
tmvQEtP0l3UQNYcPchF2,Did you go there?,did you go there,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/tmvQEtP0l3UQNYcPchF2
BaNTbGa5ALfAXwDHxl8E,My mom is here,MY MOM HERE,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/BaNTbGa5ALfAXwDHxl8E
JmeluUrwAqDXQ5M12mGL,"I feel so tired, I just need to relax and unwind",ME FEEL TIRED NEED RELAX,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/JmeluUrwAqDXQ5M12mGL
AujcSIvbRp5M7jbzH3ft,can I talk to you before you go home?,CAN ME talk YOU BEFORE YOU GO HOME,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/AujcSIvbRp5M7jbzH3ft
zkVdx4IdKs29Dp0uYDIA,Can you carry my bag for me?,can #bag my you carry,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/zkVdx4IdKs29Dp0uYDIA
Sam71k0QGPES3uOMwWHX,I still think you should go.,NEED GO YOU ME CONTINUE THINK,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/Sam71k0QGPES3uOMwWHX
6ZlDn3J7sYrRgupJWYrQ,With great power comes great responsibility.,WITH GREAT POWER WITH GREAT RESPONSIBILITY,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/6ZlDn3J7sYrRgupJWYrQ
cLAjxxXLKIc4DAvJe67w,Will you be my friend?,will YOU BECOME MY FRIEND,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/cLAjxxXLKIc4DAvJe67w
B2jzPzIIhObbvjnFW8KG,I’m going to buy these shoes.,shoes THESE WILL buy,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/B2jzPzIIhObbvjnFW8KG
4dMNUHk2rSffQ0iOHU8X,"You're right, I want to go back there.",,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/4dMNUHk2rSffQ0iOHU8X
sJLDk42BZdmjW6xirRmt,They both love chocolate ice cream.,TWO-of-THEM BOTH LIKE CHOCOLATE ICE-CREAM,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/sJLDk42BZdmjW6xirRmt
rAU1ddV9RfG2vmZosl6C,I can’t live without my phone.,ME CANNOT LIVE WITHOUT MY PHONE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/rAU1ddV9RfG2vmZosl6C
E6QjHrfbD7D72X69qjI2,"He’s over there, by the soccer field.",fs-HE GO NEAR SOCCER fs-FIELD,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/E6QjHrfbD7D72X69qjI2
aUiUP2daqXjIweQr0XYj,I'll be right back,me right-back,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/aUiUP2daqXjIweQr0XYj
1SK0gBvZpcBqd0ue3cbH,you’re a good person.,GOOD PERSON YOU,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/1SK0gBvZpcBqd0ue3cbH
IArLTVXvFjAHT96T25vN,I'll wear a red dress tonight,tonight red dress me will wear,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/IArLTVXvFjAHT96T25vN
XYZXQIfdvEwEUjiLnMkC,the problem is we think we have plenty of time.,PROBLEM WHAT WE THINK WE HAVE PLENTY TIME,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/XYZXQIfdvEwEUjiLnMkC
P5hKU7pbOl3PKG6lBhPM,We can play soccer next weekend instead. ,WE CAN PLAY SOCCER NEXT WEEKEND INSTEAD,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/P5hKU7pbOl3PKG6lBhPM
BpLnfgDsc2WD8F2qNfHK,My sister resembles my father,MY SISTER MY FATHER FACE-STRONG,ASLing/DOoc2yhl6HNqHQfeZCamSbeWFbk1/BpLnfgDsc2WD8F2qNfHK
BpLnfgDsc2WD8F2qNfHK,My sister resembles my father.,MY SISTER RESEMBLES MY FATHER,ASLing/DOoc2yhl6HNqHQfeZCamSbeWFbk1/BpLnfgDsc2WD8F2qNfHK
BpLnfgDsc2WD8F2qNfHK,My sister resembles my father. ,MY SISTER RESEMBLE MY FATHER,ASLing/DOoc2yhl6HNqHQfeZCamSbeWFbk1/BpLnfgDsc2WD8F2qNfHK
BpLnfgDsc2WD8F2qNfHK,MY SISTER FACE STRONG MY FATHER,MY SISTER RESEMBLES FATHER MY,ASLing/DOoc2yhl6HNqHQfeZCamSbeWFbk1/BpLnfgDsc2WD8F2qNfHK
zI7VmbPHceUZN9hdlrZ7,I've always been a diligent student.,GOOD STUDENT ALWAYS ME,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/zI7VmbPHceUZN9hdlrZ7
LeatMzkCp16Rvl1LYVQZ,That’s a really cool trick!,THAT COOL fs-TRICK,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/LeatMzkCp16Rvl1LYVQZ
JB87kF7Bk8YwpVOnkt0F,I am praying for less stress this coming new year.,ME PRAY LESS STRESS this YEAR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/JB87kF7Bk8YwpVOnkt0F
hqF1b1kX8BYmydtJHdAM,I have a question for you.,ME QUESTION YOU,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/hqF1b1kX8BYmydtJHdAM
KGJAwoASZZS0xfwgJrA3,She’s the most beautiful girl i’ve ever seen.,SHE MOST BEAUTIFUL GIRL EVER SEE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/KGJAwoASZZS0xfwgJrA3
wAkuPsDKVsDcdCUc7pd2,She's laughing every minute of every day.,IX-ONE-s:3 LAUGH EVERY MINUTE EVERYDAY,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/wAkuPsDKVsDcdCUc7pd2
M843il0NB8C7AXs1TqRr,What will you do now?,WHAT will YOU DO NOW,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/M843il0NB8C7AXs1TqRr
KqoZJbPRLaDXJD1UAy5p,,,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/KqoZJbPRLaDXJD1UAy5p
CwQguWlFJJfb3pl6T4Sb,I have a question for you,me question you,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/CwQguWlFJJfb3pl6T4Sb
OgjKFQx5hA2rhPQXpiKx,You’re important to me.,YOU IMPORTANT ME,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/OgjKFQx5hA2rhPQXpiKx
TSSClL7bNjANR1dyy14z,There was a time I liked to play golf.,BACK THEN me LIKE PLAY GOLF,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/TSSClL7bNjANR1dyy14z
YSzZg8nfBTUeqvr2kt1l,"Around 20 people attended, including bob and beth.",AROUND TWENTY people ATTEND INCLUDING #BOB AND #BETH,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/YSzZg8nfBTUeqvr2kt1l
9VqnPnNmQUAUdwZ8Sf2f,It’s such a beautiful morning!,fs-IT BEAUTIFUL morning,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/9VqnPnNmQUAUdwZ8Sf2f
ntnI9KUcb0atoZlTIQAG,She was my very first teacher.,MY FIRST TEACHER IX-ONE-s:1,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/ntnI9KUcb0atoZlTIQAG
xEt7Fwtktwh17dsUwJ5Q,I had a rough week.,ME HAVE ROUGH WEEK,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/xEt7Fwtktwh17dsUwJ5Q
XXef2p82drXfo4ZwxJhI,"Three years ago, I visited japan for the first time",THREE YEAR BEFORE VISIT JAPAN ONE TIME ME,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/XXef2p82drXfo4ZwxJhI
zeVISGpewYdLZ5bSHuph,"according to the weather report, it’s going to rain today.",WEATHER REPORT SAY WILL RAIN TODAY,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/zeVISGpewYdLZ5bSHuph
Weyn8m9t2O5meKg4G9pd,You are my only friend here. ,YOU MY ONLY FRIEND HERE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/Weyn8m9t2O5meKg4G9pd
mGBJi9RVyTHECxm42hTv,can you tell me which way to go?,CAN YOU TELL ME WHICH WAY GO,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/mGBJi9RVyTHECxm42hTv
xrQ63nWObwT34sOXyp55,"Whether in big groups or small groups, I always feel a little shy at first.",WHICH BIG fs-OR SMALL GROUP ME ALWAYS FEEL LITTLE-BIT SHY FIRST,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/xrQ63nWObwT34sOXyp55
Sdeo6xIaFXFenh4FYrMV,Can we go home now?,CAN group GO HOME NOW,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/Sdeo6xIaFXFenh4FYrMV
lAMsKqV8J4Oyxd1nBzVw,Come take a walk with me,   you me walk come,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/lAMsKqV8J4Oyxd1nBzVw
DpB3VEofRuPwKetoNqNT,"You’re right, I want to go back there.",YOU RIGHT ME WANT #BACK,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/DpB3VEofRuPwKetoNqNT
yquA99HLMcd9VQ7RwSPT,,,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/yquA99HLMcd9VQ7RwSPT
mc1jgrxm25b5UXrBy40O,This blow dryer has served me well for years.,THIS BLOW-DRYER LAST GOOD YEAR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/mc1jgrxm25b5UXrBy40O
3rf9CN7NJvcsUh7eOUrI,She was our class president back in high school.,fs-SHE BACK OUR CLASS PRESIDENT IN fs-HS,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/3rf9CN7NJvcsUh7eOUrI
6IiS8o3qyKx4Mp82Q3Cz,where do I begin with this huge project?,WHERE me START WITH THIS BIG PROJECT,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/6IiS8o3qyKx4Mp82Q3Cz
k2pDk5Yc8GYOi0TbKrpZ,they have a generous return policy.,"HAVE GENEROUS RETURN POLICY IX-ONE-p:2,3",ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/k2pDk5Yc8GYOi0TbKrpZ
N6nbIketjVsnX4OQEiSZ,I'll finish it later,me will finish later,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/N6nbIketjVsnX4OQEiSZ
19BVTABdc3Szig1Rd07p,Do you allow your kids to play outside the house?,YOU ALLOW KID PLAY OUTSIDE HOUSE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/19BVTABdc3Szig1Rd07p
jl2HdnhJ8WtOAmW3wdPz,Have you ever tried this cake?,you ever try this cake,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/jl2HdnhJ8WtOAmW3wdPz
Kfmr6s1YJVKchfjThUp8,I am running late for my doctor’s appointment. ,ME RUN LATE FOR MY DOCTOR    APPOINTMENT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/Kfmr6s1YJVKchfjThUp8
tv4hp7VWrjxpc9NtRcO5,That's not what I want, not want that me,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/tv4hp7VWrjxpc9NtRcO5
hj2iN5cwZGbq89mXzqRN,I always bring pepper spray with me,with me always bring pepper spray,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/hj2iN5cwZGbq89mXzqRN
wRb4EhOfnxiBhfZHStP9,"As soon as i get home, i’m going to start watching that series.",SOON ARRIVE HOME WILL WATCH THAT fs-SERIES,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/wRb4EhOfnxiBhfZHStP9
WJaU1hKCkhVfxQUQOmST,I’m never going to drink wine again.,ME WILL NEVER DRINK WINE AGAIN,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/WJaU1hKCkhVfxQUQOmST
P8TQCdhJCKRGoblaab0U,The government must make an effort to solve this.,GOVERNMENT MUST TAKE EFFORT TO SOLVE IX-ONE-s:1,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/P8TQCdhJCKRGoblaab0U
QAFffFltXHtHWjti2U9c,The view is amazing!,VIEW AMAZE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/QAFffFltXHtHWjti2U9c
uO6Q7f1CxhB2xnSt4WEb,This area of this house needs to be fixed,this area this house need fix,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/uO6Q7f1CxhB2xnSt4WEb
qEG6mXquHBxWV77Mxh7t,Sometimes I forget to turn off the porch lights.,SOMETIME ME FORGOT TURN fs-OFF IX-ONE-S:2 PORCH LIGHT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/qEG6mXquHBxWV77Mxh7t
PCACibi4R4yGz2iIQ6K4,Let's go to the park,let's go fs-park,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/PCACibi4R4yGz2iIQ6K4
ZCuxfRGSHX9C12ibYToS,The group sitting across our table is so noisy.,GROUP TABLE IX-ONE-s:3 NOISE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/ZCuxfRGSHX9C12ibYToS
BjfDJhVyB5kzAZOKbcy4,I'm right this time.,THIS TIME ME RIGHT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/BjfDJhVyB5kzAZOKbcy4
k6lc8sFA0oCK23wViidl,I can’t live without my phone.,ME CANNOT LIVE WITHOUT MY PHONE,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/k6lc8sFA0oCK23wViidl
Xac8WgMssahzihlvZuWv,"After all this time, he has finally learned to love",learn love ix-one-s:1 a-while finally,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/Xac8WgMssahzihlvZuWv
IQ0ztEEdRXoIKMQFFlKD,Did you see that?,DID YOU SEE THAT,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/IQ0ztEEdRXoIKMQFFlKD
l03MdzNPR0llTkABs3Ux,Before I go to bed I always wash my face,sleep before always wash face,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/l03MdzNPR0llTkABs3Ux
nienLlUlmjDneDRGXgP4,where do i begin with this huge project?,THIS BIG PROJECT WHERE START ME,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/nienLlUlmjDneDRGXgP4
qZVSAYxTmHDhiytmxYod,His grades have gone up,POSS-s:1 GRADE IMPROVE,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/qZVSAYxTmHDhiytmxYod
EhDmw1BAdPBhVQTEQ1nX,Your next action is going to be critical,YOUR NEXT ACTION WILL IMPORTANT,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/EhDmw1BAdPBhVQTEQ1nX
uogPv0xIXpxf7BUJL7DI,Just close your eyes.,fs-JUST CLOSE-EYE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/uogPv0xIXpxf7BUJL7DI
7ZjOT3eZNrk46tNXI87f,How much is the current income tax?,HOW MUCH CURRENT fs-TAX INCOME,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/7ZjOT3eZNrk46tNXI87f
2Pocqd10x0C9OmRPTn2i,We want everyone to grow and thrive in their careers.,"GROW SUCCESS POSS-p:3,4 WORK EVERYONE WANT WE",ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/2Pocqd10x0C9OmRPTn2i
1FWvuiWjLcezQTnNqH9z,My wife is away for the weekend.,MY WIFE AWAY THIS WEEKEND,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/1FWvuiWjLcezQTnNqH9z
Q9WjKVtTOvAOQFL1L0Z8,death is such a heavy topic for me.,HEAVY TOPIC FOR ME WHAT DEATH,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/Q9WjKVtTOvAOQFL1L0Z8
aHC6oB7VHLZOH0ymk70t,you better learn how to follow rules.,YOU BETTER LEARN HOW FOLLOW RULE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/aHC6oB7VHLZOH0ymk70t
K0VBzeIjLdbH7Uihl6qj,I simply won’t tolerate bad behavior.,ME WILL NOT TOLERATE BAD BEHAVIOR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/K0VBzeIjLdbH7Uihl6qj
cMjYQspP2dT4g3N9buIC,I feel so old!,ME feel fs-SO old,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/cMjYQspP2dT4g3N9buIC
kQHMi6swsRdAICNYo4p1,do you want to go with us? , fs-DO YOU WANT COME WITH US,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/kQHMi6swsRdAICNYo4p1
LbVRtARTUBrKoARYHPDA,you have a lot of explaining to do.,you have a-lot explain DO,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/LbVRtARTUBrKoARYHPDA
6XmFcCAeJfemOl87A14O,I can wait for you here while you shop,can wait me here you shop,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/6XmFcCAeJfemOl87A14O
OnUwfQq6mNhPbpM3gbs4,I'm going to finish school at RIT,ME GO FINISH WHERE    fs-RIT SCHOOL,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/OnUwfQq6mNhPbpM3gbs4
WN7vpjedPBPWJuvcXs1L,i can finally move out from my old apartment.,FINALLY ME CAN OUT MY #APARTMENT MOVE OLD,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/WN7vpjedPBPWJuvcXs1L
KPmmu3kSsyv4l0q497LK,She can’t even stand on her own.,fs-SHE can-not STAND PROTECT OWN,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/KPmmu3kSsyv4l0q497LK
ytOqhVOoYMv6cX0hJYoi,do you want these ribbons?,"IX-ONE-p:2,4 fs-RIBBON YOU WANT",ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/ytOqhVOoYMv6cX0hJYoi
YkbRXh7QmKzDbIvqFhxv,I can’t bear to face this horrendous traffic again and again.,ME can-not tolerance THIS AWFUL traffic AGAIN+,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/YkbRXh7QmKzDbIvqFhxv
4Ehn96Y76iQMAPPz9k4U,All moms are their child’s home base.,ALL MOM fs-ARE CHILDREN CHILDREN HOME BASE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/4Ehn96Y76iQMAPPz9k4U
fsJ7thuG6v7htb8xc2zb,I feel awkward in these social gatherings.,"IN ix-one-p:3,4 social gather ME FEEL AWKWARD",ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/fsJ7thuG6v7htb8xc2zb
qPOkQMabO6c3hWUrPfT0,I need to read its manual,book read me need,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/qPOkQMabO6c3hWUrPfT0
qJP4USrNsBysqHBWdFY2,My baby niece likes to pull my hair.,MY BABY NIECE LIKE PULL MY HAIR,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/qJP4USrNsBysqHBWdFY2
mxc9mQ4weWyaKrmgvSf9,You are a wonderful leader.,YOU WONDERFUL LEADER,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/mxc9mQ4weWyaKrmgvSf9
